Subject,Trial,DBS,Interference,Accuracy,RT
6,65,1,1,1,1.9145000000000325
6,66,1,0,1,1.1603000000000063
6,67,1,1,1,1.5028999999999542
6,68,1,0,1,0.8883999999999901
6,69,1,1,1,1.4033000000000015
6,70,1,0,1,0.8513000000000375
6,71,1,1,1,1.2401999999999591
6,72,1,0,1,1.1136999999999944
6,73,1,1,1,0.9090999999999668
6,74,1,0,1,0.7051000000000158
6,75,1,1,1,1.2817000000000007
6,76,1,0,1,0.8894999999999982
6,77,1,0,1,1.1696000000000597
6,78,1,1,1,1.4658999999999196
6,79,1,1,1,1.1491999999999507
6,80,1,0,1,1.1316000000000486
6,81,1,0,1,0.7391000000000076
6,82,1,1,1,1.1281999999999923
6,83,1,0,1,1.0958000000000538
6,84,1,0,1,0.8922000000000025
6,85,1,1,1,1.2353999999999132
6,86,1,0,1,1.2348000000000638
6,87,1,1,1,1.6390999999999851
6,88,1,0,1,1.4002000000000407
6,89,1,0,1,0.9887999999999691
6,90,1,1,1,1.4094000000000049
6,91,1,0,1,0.8887999999999465
6,92,1,0,1,0.7936000000000831
6,93,1,1,1,1.6365000000000691
6,94,1,0,1,1.0378000000000611
6,95,1,0,1,0.7713999999999714
6,96,1,1,1,1.3012999999999693
6,97,1,0,1,0.7495999999999867
6,98,1,0,1,1.0130000000000337
6,99,1,1,1,1.1527999999999563
6,100,1,1,1,1.3553000000000566
6,101,1,0,1,1.7719999999999343
6,102,1,0,1,0.9395000000000664
6,103,1,1,1,1.3130999999999629
6,104,1,0,1,0.7305999999999813
6,105,1,1,1,0.9479000000000042
6,106,1,0,1,1.4307000000000016
6,107,1,0,1,0.9265000000000329
6,108,1,1,0,0.9411999999999808
6,109,1,0,1,1.0341000000000804
6,110,1,1,1,1.2200000000000273
6,111,1,0,1,0.8121999999999616
6,112,1,0,1,0.905399999999986
6,113,1,1,1,1.6698999999999842
6,114,1,1,1,1.227800000000002
6,115,1,0,1,1.2577999999999747
6,116,1,1,1,1.9285999999999603
6,117,1,0,1,0.8294999999999391
6,118,1,1,1,1.0789999999999509
6,119,1,0,1,0.9534999999999628
6,120,1,1,1,0.8745000000000118
6,121,1,0,1,0.9510999999999968
6,122,1,1,1,1.2776000000000067
6,123,1,0,1,1.0267999999999802
6,124,1,1,1,1.6356000000000677
6,125,1,0,1,1.2250999999999976
6,126,1,1,1,1.2235000000000582
6,127,1,0,1,1.0509000000000697
6,128,1,0,1,0.7989000000000033
6,129,1,1,1,0.9527000000000498
6,130,1,0,1,1.3112999999999602
6,131,1,1,0,1.5569000000000417
6,132,1,0,1,1.177000000000021
6,133,1,1,1,1.0820999999999683
6,134,1,0,1,1.0176000000000158
6,135,1,0,1,1.4372000000000753
6,136,1,1,1,1.0886000000000422
6,137,1,1,1,0.9006000000000541
6,138,1,0,1,0.9301000000000386
6,139,1,1,1,0.9752999999999474
6,140,1,0,1,0.7394000000000459
6,141,1,0,1,0.8632000000000062
6,142,1,1,1,1.0029000000000678
6,143,1,1,1,1.2982999999999263
6,144,1,0,1,1.1408999999999878
7,1,0,1,1,0.9220000000000006
7,2,0,1,1,1.1082
7,3,0,0,1,0.7948999999999984
7,4,0,1,1,1.3567999999999998
7,5,0,1,1,1.383499999999998
7,6,0,0,1,0.9567000000000051
7,7,0,1,1,0.9709000000000004
7,8,0,0,1,0.7984999999999971
7,9,0,1,1,0.8740999999999985
7,10,0,0,1,0.7788000000000039
7,11,0,1,-1,-1.0
7,12,0,1,1,1.0224000000000046
7,13,0,0,1,0.8028000000000048
7,14,0,1,1,1.0516000000000076
7,15,0,0,1,0.7525000000000119
7,16,0,0,1,0.7207000000000079
7,17,0,1,1,0.8759000000000015
7,18,0,1,1,1.3436999999999983
7,19,0,0,1,0.6979000000000042
7,20,0,1,0,1.1115000000000066
7,21,0,1,1,1.1163999999999987
7,22,0,0,1,0.8488999999999862
7,23,0,1,1,1.2220000000000084
7,24,0,0,1,0.8307999999999822
7,25,0,1,1,1.0175000000000125
7,26,0,0,1,0.7343999999999937
7,27,0,1,1,1.0138000000000034
7,28,0,1,1,1.2466000000000008
7,29,0,0,1,0.8242999999999938
7,30,0,1,1,0.9011999999999888
7,31,0,0,1,0.7110999999999876
7,32,0,1,1,1.100200000000001
7,33,0,0,1,0.8168000000000006
7,34,0,0,1,0.8621000000000265
7,35,0,1,1,1.1731000000000051
7,36,0,0,1,0.7813000000000159
7,37,0,1,1,1.0609999999999786
7,38,0,1,1,1.9273000000000025
7,39,0,0,1,0.9615000000000008
7,40,0,1,1,1.226600000000019
7,41,0,0,1,0.6789999999999736
7,42,0,1,1,1.193899999999985
7,43,0,1,1,1.2241000000000213
7,44,0,0,1,1.0197000000000005
7,45,0,1,1,1.1744999999999663
7,46,0,1,1,1.0792000000000144
7,47,0,0,1,0.8131999999999948
7,48,0,1,1,0.906000000000006
7,49,0,0,1,0.6856999999999971
7,50,0,1,1,1.3258000000000152
7,51,0,0,1,0.7741000000000327
7,52,0,1,1,1.0072999999999863
7,53,0,1,1,1.1625999999999976
7,54,0,0,1,0.8643000000000143
7,55,0,1,1,0.9886999999999944
7,56,0,1,1,1.0652999999999793
7,57,0,0,1,0.8294999999999959
7,58,0,0,1,0.6719999999999686
7,59,0,1,1,0.9679999999999608
7,60,0,1,1,1.1533000000000015
7,61,0,0,1,0.7617999999999938
7,62,0,0,1,0.6824999999999477
7,63,0,1,1,0.9932000000000016
7,64,0,0,1,0.7270000000000323
7,65,0,1,1,1.0073999999999614
7,66,0,0,1,0.740600000000029
7,67,0,1,1,1.3725000000000025
7,68,0,0,1,0.7345000000000255
7,69,0,1,1,0.9662999999999896
7,70,0,0,1,0.6983000000000175
7,71,0,1,1,0.9616000000000328
7,72,0,0,1,0.7110999999999876
7,73,0,1,1,1.007000000000005
7,74,0,0,1,0.7875000000000227
7,75,0,1,1,1.0523000000000025
7,76,0,0,1,0.7225999999999999
7,77,0,0,1,0.7688999999999737
7,78,0,1,1,0.9235999999999648
7,79,0,1,1,1.1263000000000147
7,80,0,0,1,0.813199999999938
7,81,0,0,1,0.8589000000000624
7,82,0,1,1,1.2331000000000358
7,83,0,0,1,0.8247000000000071
7,84,0,0,1,0.8230999999999541
7,85,0,1,1,1.5561999999999898
7,86,0,0,1,0.7500999999999749
7,87,0,1,1,1.1272000000000162
7,88,0,0,1,0.9012999999999921
7,89,0,0,1,0.7022999999999229
7,90,0,1,1,0.7954999999999472
7,91,0,0,1,0.6377999999999702
7,92,0,0,1,0.7459999999999809
7,93,0,1,1,1.463899999999967
7,94,0,0,1,0.5995000000000346
7,95,0,0,1,0.6918000000000575
7,96,0,1,1,1.1909000000000558
7,97,0,0,1,0.6425000000000409
7,98,0,0,1,0.7507999999999129
7,99,0,1,1,1.1709999999999354
7,100,0,1,1,0.9194999999999708
7,101,0,0,1,0.7461999999999307
7,102,0,0,1,0.7608999999999924
7,103,0,1,1,1.0729000000000042
7,104,0,0,1,0.7907000000000153
7,105,0,1,1,1.4121000000000097
7,106,0,0,1,0.7697000000000571
7,107,0,0,1,0.6752999999999929
7,108,0,1,1,1.0801000000000158
7,109,0,0,1,0.6887000000000398
7,110,0,1,1,1.1717999999999618
7,111,0,0,1,0.8894999999999982
7,112,0,0,1,0.6535999999999831
7,113,0,1,1,1.1685999999999694
7,114,0,1,1,1.2302999999999429
7,115,0,0,1,0.8539000000000669
7,116,0,1,1,1.3369000000000142
7,117,0,0,1,0.8795000000000073
7,118,0,1,1,1.0343000000000302
7,119,0,0,1,0.8137000000000398
7,120,0,1,1,1.2662000000000262
7,121,0,0,1,0.8115999999999985
7,122,0,1,1,1.185100000000034
7,123,0,0,1,0.7193999999999505
7,124,0,1,1,1.0583000000000309
7,125,0,0,1,0.7296999999999798
7,126,0,1,1,1.1821999999999662
7,127,0,0,1,0.7432000000000016
7,128,0,0,1,0.6954999999999245
7,129,0,1,1,0.8975000000000364
7,130,0,0,1,0.8649000000000342
7,131,0,1,1,1.0967999999999165
7,132,0,0,1,0.7207000000000789
7,133,0,1,1,0.9534999999999628
7,134,0,0,1,0.6870000000000118
7,135,0,0,1,0.6702999999999975
7,136,0,1,1,1.1064999999999827
7,137,0,1,1,0.8715999999999441
7,138,0,0,1,0.7920000000000301
7,139,0,1,1,0.8070000000000164
7,140,0,0,1,1.1336999999999762
7,141,0,0,1,0.9123999999999342
7,142,0,1,1,0.9742999999999712
7,143,0,1,1,1.1760000000000446
7,144,0,0,1,0.8779000000000678
7,1,1,0,1,0.7624
7,2,1,1,1,0.9799000000000008
7,3,1,0,1,0.6194000000000006
7,4,1,0,1,0.9939
7,5,1,1,1,1.0399999999999991
7,6,1,0,1,0.9292000000000016
7,7,1,0,1,0.7252000000000011
7,8,1,1,1,1.4112999999999971
7,9,1,1,1,1.109099999999998
7,10,1,0,1,1.920700000000004
7,11,1,0,1,0.9789999999999992
7,12,1,1,1,1.0716000000000037
7,13,1,1,1,1.3828999999999922
7,14,1,0,1,0.8311000000000064
7,15,1,0,1,0.6727000000000061
7,16,1,1,1,1.1090000000000089
7,17,1,0,1,0.9211000000000098
7,18,1,1,1,1.0914000000000073
7,19,1,0,1,0.7621999999999929
7,20,1,0,1,0.8863000000000056
7,21,1,1,1,1.2135999999999854
7,22,1,0,1,0.8839000000000112
7,23,1,1,1,1.0849000000000046
7,24,1,0,1,0.8175999999999988
7,25,1,0,1,1.0345000000000084
7,26,1,1,1,0.8608000000000118
7,27,1,0,1,0.8135000000000048
7,28,1,1,1,1.2338000000000022
7,29,1,0,1,1.0596999999999923
7,30,1,0,1,0.7617000000000189
7,31,1,1,1,1.1201999999999828
7,32,1,0,1,0.9941000000000032
7,33,1,1,1,0.93010000000001
7,34,1,1,1,1.2261000000000024
7,35,1,0,1,0.7256999999999891
7,36,1,1,1,1.1802000000000137
7,37,1,0,1,1.0524000000000058
7,38,1,1,1,1.067399999999992
7,39,1,0,1,0.9250000000000114
7,40,1,0,1,0.689200000000028
7,41,1,1,1,0.9542000000000144
7,42,1,0,1,0.9107999999999948
7,43,1,0,1,0.8906999999999812
7,44,1,1,1,0.920500000000004
7,45,1,1,1,1.2783000000000015
7,46,1,0,1,0.7622000000000071
7,47,1,1,1,1.0731999999999855
7,48,1,1,1,1.2914000000000099
7,49,1,0,1,0.6496999999999957
7,50,1,1,1,0.8349999999999795
7,51,1,0,1,0.7094999999999914
7,52,1,1,1,0.833500000000015
7,53,1,0,1,0.6908999999999992
7,54,1,1,1,1.0799000000000092
7,55,1,0,1,0.6415000000000077
7,56,1,1,1,1.0776000000000179
7,57,1,1,1,0.88900000000001
7,58,1,0,1,0.6539999999999964
7,59,1,1,1,0.9657000000000266
7,60,1,1,1,1.0575000000000043
7,61,1,0,1,0.7914000000000101
7,62,1,1,1,1.3217999999999959
7,63,1,1,1,0.8322000000000003
7,64,1,0,1,0.6890000000000214
7,65,1,1,1,0.8134999999999764
7,66,1,1,1,0.7343999999999937
7,67,1,0,1,0.7170000000000414
7,68,1,1,1,0.8708000000000311
7,69,1,1,1,1.353999999999985
7,70,1,0,1,0.6462999999999965
7,71,1,1,1,0.988900000000001
7,72,1,0,1,0.7379999999999995
7,73,1,0,1,0.7062999999999988
7,74,1,1,1,0.9395000000000095
7,75,1,0,1,0.6413999999999761
7,76,1,0,1,0.6246000000000436
7,77,1,1,1,0.9990999999999984
7,78,1,0,1,1.1374999999999318
7,79,1,0,1,0.6521999999999935
7,80,1,1,1,0.9320000000000164
7,81,1,1,1,0.9764000000000124
7,82,1,0,1,0.8188999999999851
7,83,1,0,1,0.8476999999999179
7,84,1,1,1,1.0031000000000176
7,85,1,0,1,0.79849999999999
7,86,1,0,1,0.7024999999999864
7,87,1,1,1,0.9673000000000228
7,88,1,0,1,0.8084999999999809
7,89,1,1,1,0.8854999999999791
7,90,1,0,1,1.0561999999999898
7,91,1,1,1,0.9144000000000004
7,92,1,0,1,0.6169999999999618
7,93,1,1,1,0.9592000000000098
7,94,1,0,1,0.64549999999997
7,95,1,0,1,0.6440000000000055
7,96,1,1,1,0.846300000000042
7,97,1,0,1,0.6729000000000269
7,98,1,1,1,1.0623999999999114
7,99,1,1,1,0.967899999999986
7,100,1,0,1,0.6839999999999691
7,101,1,1,0,0.9478000000000292
7,102,1,0,1,0.7431000000000267
7,103,1,1,1,1.116700000000037
7,104,1,0,1,0.7240000000000464
7,105,1,1,1,0.8795000000000073
7,106,1,1,1,1.1288999999999303
7,107,1,0,1,0.7377000000000179
7,108,1,0,1,0.6276000000000295
7,109,1,1,1,0.9080999999999904
7,110,1,0,1,0.7814999999999372
7,111,1,1,1,1.0912999999999329
7,112,1,0,1,0.6222999999999956
7,113,1,0,1,0.6998000000000957
7,114,1,1,1,1.04099999999994
7,115,1,0,1,0.8211000000000013
7,116,1,0,1,0.6486999999999625
7,117,1,1,1,0.9439999999999599
7,118,1,0,1,0.6304000000000087
7,119,1,1,1,0.9732000000000198
7,120,1,0,1,0.9248000000000048
7,121,1,1,1,1.1583000000000538
7,122,1,0,1,0.6725000000000136
7,123,1,1,1,1.2490999999999983
7,124,1,0,1,0.7937000000000579
7,125,1,1,1,1.0581999999999423
7,126,1,1,1,1.041499999999928
7,127,1,0,1,0.8682000000000016
7,128,1,1,1,0.9914999999999736
7,129,1,1,1,0.9440999999999348
7,130,1,0,1,0.8338999999999714
7,131,1,1,1,0.9101000000000568
7,132,1,0,1,0.7532999999999674
7,133,1,1,1,0.689899999999966
7,134,1,1,1,0.7672999999999774
7,135,1,0,1,0.7022000000000617
7,136,1,1,1,1.1861000000000104
7,137,1,0,1,0.7792999999999211
7,138,1,1,1,0.8715000000000828
7,139,1,1,1,1.2145000000000437
7,140,1,0,1,0.6809999999999263
7,141,1,1,1,0.9460000000000264
7,142,1,1,1,0.9289999999999736
7,143,1,0,1,0.6784999999999854
7,144,1,1,1,1.0057000000000471
8,1,0,1,1,0.8148000000000009
8,2,0,1,1,0.7651999999999983
8,3,0,0,1,0.7789999999999999
8,4,0,1,1,1.2622
8,5,0,1,1,0.8866999999999976
8,6,0,0,1,0.5727000000000046
8,7,0,1,1,0.7280000000000015
8,8,0,0,1,0.5242000000000004
8,9,0,1,1,0.6163999999999987
8,10,0,0,1,0.5825999999999993
8,11,0,1,1,0.8150999999999868
8,12,0,1,1,0.625700000000009
8,13,0,0,1,0.5464000000000055
8,14,0,1,1,0.6233000000000004
8,15,0,0,1,0.6068000000000069
8,16,0,0,1,0.4189000000000078
8,17,0,1,1,0.6490000000000009
8,18,0,1,0,0.633499999999998
8,19,0,0,1,0.4746999999999986
8,20,0,1,1,0.7398999999999916
8,21,0,1,1,0.5983999999999979
8,22,0,0,1,0.830299999999994
8,23,0,1,0,0.7984000000000151
8,24,0,0,1,0.5307999999999993
8,25,0,1,1,0.8422999999999945
8,26,0,0,1,0.5131999999999834
8,27,0,1,1,0.683700000000016
8,28,0,1,1,1.2601999999999975
8,29,0,0,1,0.5399000000000171
8,30,0,1,1,0.8987999999999943
8,31,0,0,1,0.4902999999999906
8,32,0,1,1,0.818000000000012
8,33,0,0,1,0.4723000000000184
8,34,0,0,1,0.5649000000000228
8,35,0,1,1,0.938299999999998
8,36,0,0,1,0.7809000000000026
8,37,0,1,1,0.7172999999999945
8,38,0,1,1,0.9653999999999884
8,39,0,0,1,0.6191000000000031
8,40,0,1,1,0.8525999999999954
8,41,0,0,1,0.4920999999999936
8,42,0,1,1,0.7409000000000106
8,43,0,1,1,0.8331000000000017
8,44,0,0,1,0.4712000000000103
8,45,0,1,1,0.7832000000000221
8,46,0,1,1,0.8118000000000052
8,47,0,0,1,0.4986000000000104
8,48,0,1,1,0.7619000000000256
8,49,0,0,1,0.5107999999999606
8,50,0,1,1,0.7989999999999782
8,51,0,0,1,0.5073999999999614
8,52,0,1,1,0.8974999999999795
8,53,0,1,1,0.833500000000015
8,54,0,0,1,0.48719999999997293
8,55,0,1,1,0.9393999999999778
8,56,0,1,1,0.6733000000000402
8,57,0,0,0,0.6884000000000015
8,58,0,0,1,0.5149999999999864
8,59,0,1,1,0.7315000000000396
8,60,0,1,1,0.6667999999999665
8,61,0,0,1,0.4934000000000083
8,62,0,0,1,0.5394999999999754
8,63,0,1,1,1.2571000000000367
8,64,0,0,1,0.5527999999999906
8,65,0,1,1,0.7237000000000079
8,66,0,0,1,0.504099999999994
8,67,0,1,0,0.6907999999999674
8,68,0,0,1,0.5027000000000044
8,69,0,1,1,0.8921000000000276
8,70,0,0,1,0.4543999999999642
8,71,0,1,1,0.7814000000000192
8,72,0,0,1,0.4986000000000104
8,73,0,1,1,0.6838000000000193
8,74,0,0,1,0.4782000000000153
8,75,0,1,1,0.7586000000000013
8,76,0,0,1,0.5058999999999969
8,77,0,0,1,0.537900000000036
8,78,0,1,1,0.5994999999999777
8,79,0,1,1,0.65949999999998
8,80,0,0,1,0.4869999999999664
8,81,0,0,1,0.4548999999999523
8,82,0,1,1,0.9384000000000016
8,83,0,0,1,0.5778999999999996
8,84,0,0,1,0.4523000000000366
8,85,0,1,1,0.6706000000000358
8,86,0,0,1,0.43430000000000746
8,87,0,1,1,0.6977000000000544
8,88,0,0,1,0.5247000000000526
8,89,0,0,1,0.4294999999999618
8,90,0,1,1,1.0222999999999731
8,91,0,0,1,0.4905999999999722
8,92,0,0,1,0.4577999999999065
8,93,0,1,1,0.8781000000000176
8,94,0,0,1,0.4555000000000291
8,95,0,0,1,0.4393000000000029
8,96,0,1,1,0.7033999999999878
8,97,0,0,1,0.5778999999999996
8,98,0,0,1,0.5769999999999982
8,99,0,1,1,0.7164999999999964
8,100,0,1,1,0.6836000000000695
8,101,0,0,1,0.4787000000000034
8,102,0,0,1,0.5086000000000013
8,103,0,1,1,1.0384000000000242
8,104,0,0,1,0.4714999999999918
8,105,0,1,1,0.7401999999999589
8,106,0,0,1,0.4890000000000328
8,107,0,0,1,0.4721000000000686
8,108,0,1,1,1.0809999999999036
8,109,0,0,1,0.5331999999999653
8,110,0,1,1,1.078200000000038
8,111,0,0,1,0.5145999999999731
8,112,0,0,1,0.4822000000000344
8,113,0,1,1,0.6828000000000429
8,114,0,1,1,0.8524999999999636
8,115,0,0,1,0.5760999999999967
8,116,0,1,1,0.8969000000000733
8,117,0,0,1,0.551900000000046
8,118,0,1,1,0.6435000000000173
8,119,0,0,1,0.4547000000000026
8,120,0,1,1,0.6254999999999882
8,121,0,0,1,0.5312000000000126
8,122,0,1,1,0.6545999999999594
8,123,0,0,1,0.5751000000000204
8,124,0,1,1,0.7931999999999562
8,125,0,0,1,0.49590000000000606
8,126,0,1,1,0.6667999999999665
8,127,0,0,1,0.7112000000000762
8,128,0,0,1,0.4605000000000246
8,129,0,1,1,0.7404000000000224
8,130,0,0,1,0.4898000000000593
8,131,0,1,0,1.1761999999999944
8,132,0,0,1,0.4567999999999302
8,133,0,1,1,1.0179000000000542
8,134,0,0,1,0.5159999999999627
8,135,0,0,1,0.4357000000001108
8,136,0,1,1,0.8716000000000577
8,137,0,1,1,0.7296000000000049
8,138,0,0,1,0.4788999999999533
8,139,0,1,1,0.8378000000000156
8,140,0,0,1,0.5237999999999374
8,141,0,0,1,0.491100000000074
8,142,0,1,1,0.7399000000000342
8,143,0,1,1,0.8018000000000711
8,144,0,0,1,0.5027000000000044
8,1,1,0,1,0.8300000000000001
8,2,1,1,1,0.7670000000000012
8,3,1,0,1,0.4993999999999978
8,4,1,0,1,0.5756000000000014
8,5,1,1,1,0.7939000000000007
8,6,1,0,1,0.4649000000000001
8,7,1,0,1,0.5251999999999981
8,8,1,1,1,0.8370999999999995
8,9,1,1,0,0.614200000000011
8,10,1,0,1,0.4761000000000024
8,11,1,0,1,0.6307999999999936
8,12,1,1,1,0.9893
8,13,1,1,1,0.8158999999999992
8,14,1,0,1,0.6731000000000051
8,15,1,0,1,0.5160000000000053
8,16,1,1,1,0.7171999999999912
8,17,1,0,1,0.6837000000000018
8,18,1,1,0,0.743700000000004
8,19,1,0,1,0.5866000000000042
8,20,1,0,1,0.569500000000005
8,21,1,1,1,0.7085999999999899
8,22,1,0,1,0.5039000000000158
8,23,1,1,1,0.8200000000000216
8,24,1,0,1,0.6108999999999867
8,25,1,0,1,0.5313000000000159
8,26,1,1,1,0.5765999999999849
8,27,1,0,1,0.5601000000000056
8,28,1,1,1,0.8714999999999975
8,29,1,0,1,0.635799999999989
8,30,1,0,1,0.5259000000000071
8,31,1,1,1,0.7907000000000153
8,32,1,0,1,0.617999999999995
8,33,1,1,1,0.6941999999999949
8,34,1,1,1,0.9271000000000242
8,35,1,0,1,0.5672000000000139
8,36,1,1,1,0.7999999999999828
8,37,1,0,1,0.5477999999999952
8,38,1,1,1,0.7024999999999864
8,39,1,0,1,0.5104999999999791
8,40,1,0,1,0.5451999999999657
8,41,1,1,1,0.684599999999989
8,42,1,0,1,0.5573000000000548
8,43,1,0,1,0.6499000000000024
8,44,1,1,1,0.6479999999999677
8,45,1,1,1,0.8650999999999841
8,46,1,0,1,0.6129999999999995
8,47,1,1,1,0.8149000000000228
8,48,1,1,1,0.8287000000000262
8,49,1,0,1,0.5101999999999975
8,50,1,1,1,0.7644000000000233
8,51,1,0,1,0.49829999999997204
8,52,1,1,1,0.7145000000000437
8,53,1,0,1,0.556699999999978
8,54,1,1,1,1.0468000000000188
8,55,1,0,1,0.5387000000000057
8,56,1,1,1,0.8347999999999729
8,57,1,1,1,0.6297000000000139
8,58,1,0,1,0.4885000000000446
8,59,1,1,1,0.8314000000000306
8,60,1,1,1,0.9385000000000332
8,61,1,0,1,0.5937000000000126
8,62,1,1,1,0.82650000000001
8,63,1,1,1,0.6071999999999775
8,64,1,0,1,0.4972999999999956
8,65,1,1,1,0.5898000000000252
8,66,1,1,0,0.6203000000000429
8,67,1,0,1,0.5727999999999724
8,68,1,1,1,0.7744999999999891
8,69,1,1,1,0.8200999999999681
8,70,1,0,1,0.5377000000000294
8,71,1,1,1,0.6615999999999644
8,72,1,0,1,0.5353999999999814
8,73,1,0,1,0.5024999999999977
8,74,1,1,0,0.8926999999999907
8,75,1,0,1,0.7192000000000007
8,76,1,0,1,0.467899999999986
8,77,1,1,1,0.7314999999999827
8,78,1,0,1,0.5570999999999913
8,79,1,0,1,0.5242000000000644
8,80,1,1,1,0.8204000000000633
8,81,1,1,1,0.7569000000000871
8,82,1,0,1,0.5534000000000106
8,83,1,0,1,0.5206000000000586
8,84,1,1,1,0.7696000000000822
8,85,1,0,1,0.5501000000000431
8,86,1,0,1,0.6263000000000147
8,87,1,1,1,0.6726000000001022
8,88,1,0,1,0.467899999999986
8,89,1,1,1,0.5437999999999192
8,90,1,0,1,0.5119999999999436
8,91,1,1,1,0.558400000000006
8,92,1,0,1,0.4791999999999916
8,93,1,1,1,0.7119999999999891
8,94,1,0,1,0.4453000000000884
8,95,1,0,1,0.5069999999999482
8,96,1,1,1,1.1932999999999083
8,97,1,0,1,0.4734000000000833
8,98,1,1,1,0.7538000000000693
8,99,1,1,1,0.6276000000000295
8,100,1,0,1,0.6426999999999907
8,101,1,1,1,0.672800000000052
8,102,1,0,1,0.4845000000000255
8,103,1,1,1,0.8265999999999849
8,104,1,0,1,0.5448999999999842
8,105,1,1,1,0.7776999999999816
8,106,1,1,1,0.7918999999999414
8,107,1,0,1,0.4628999999999906
8,108,1,0,1,0.4298000000000002
8,109,1,1,0,0.5538999999999987
8,110,1,0,1,0.505800000000022
8,111,1,1,1,0.7698999999998932
8,112,1,0,1,0.4882000000000062
8,113,1,0,1,0.4715999999999667
8,114,1,1,1,0.7367000000000417
8,115,1,0,1,0.5007999999999129
8,116,1,0,1,0.4670999999999594
8,117,1,1,1,0.6370999999999185
8,118,1,0,1,0.4636000000000422
8,119,1,1,1,0.6316000000000486
8,120,1,0,1,0.5382999999999356
8,121,1,1,1,0.7827000000000908
8,122,1,0,1,0.4881000000000313
8,123,1,1,1,0.9551999999999908
8,124,1,0,1,0.532799999999952
8,125,1,1,1,0.7966000000000122
8,126,1,1,1,0.9990999999999984
8,127,1,0,1,0.4819999999999709
8,128,1,1,1,0.7773000000000821
8,129,1,1,1,0.8073000000000548
8,130,1,0,1,0.5255000000000791
8,131,1,1,1,0.7593999999999141
8,132,1,0,1,0.5078000000000884
8,133,1,1,1,0.7258000000000493
8,134,1,1,1,0.6460999999999331
8,135,1,0,1,0.5352000000000317
8,136,1,1,1,0.6596999999999298
8,137,1,0,1,0.4705999999999904
8,138,1,1,1,0.8605000000000018
8,139,1,1,0,0.7182999999999993
8,140,1,0,1,0.4510999999999967
8,141,1,1,1,0.7148999999999432
8,142,1,1,0,0.6188000000000784
8,143,1,0,1,0.5389000000000124
8,144,1,1,1,0.8345000000000482
9,1,0,1,1,0.9106250651
9,2,0,1,1,1.167078936
9,3,0,0,1,1.052261777
9,4,0,1,1,1.176087473
9,5,0,1,-1,-1.0
9,6,0,0,1,1.156098929
9,7,0,1,1,1.148427793
9,8,0,0,1,0.668478923
9,9,0,1,1,0.994058504
9,10,0,0,1,0.863123258
9,11,0,1,1,1.238096114
9,12,0,1,1,1.400043616
9,13,0,0,-1,-1.0
9,14,0,1,1,0.939127287
9,15,0,0,1,0.722404301
9,16,0,0,1,1.130550049
9,17,0,1,1,1.242299588
9,18,0,1,1,1.097161018
9,19,0,0,1,0.954889489
9,20,0,1,1,1.359785856
9,21,0,1,1,1.1772625209999998
9,22,0,0,1,0.80570268
9,23,0,1,1,1.051386788
9,24,0,0,1,1.030156188
9,25,0,1,1,1.274922285
9,26,0,0,1,1.058214305
9,27,0,1,1,1.204989125
9,28,0,1,1,0.858099834
9,29,0,0,1,1.330051708
9,30,0,1,1,1.473232985
9,31,0,0,1,0.85730562
9,32,0,1,1,1.42574206
9,33,0,0,1,0.570037942
9,34,0,0,1,1.172424418
9,35,0,1,-1,-1.0
9,36,0,0,1,0.661140541
9,37,0,1,1,1.230898617
9,38,0,1,1,1.18525569
9,39,0,0,1,1.3530438130000002
9,40,0,1,1,1.246536353
9,41,0,0,1,0.78652541
9,42,0,1,0,1.417291312
9,43,0,1,1,1.166039185
9,44,0,0,1,0.85890211
9,45,0,1,-1,-1.0
9,46,0,1,1,1.307357154
9,47,0,0,-1,-1.0
9,48,0,1,1,1.324553995
9,49,0,0,1,0.840346005
9,50,0,1,1,1.169154165
9,51,0,0,1,0.8467340520000001
9,52,0,1,1,1.28395486
9,53,0,1,1,0.993120458
9,54,0,0,1,1.13124664
9,55,0,1,1,1.45913743
9,56,0,1,0,1.155932934
9,57,0,0,1,1.397830523
9,58,0,0,-1,-1.0
9,59,0,1,1,0.895950727
9,60,0,1,1,1.233557679
9,61,0,0,1,1.37960936
9,62,0,0,1,0.889986157
9,63,0,1,1,1.458447991
9,64,0,0,1,1.179028078
9,65,0,1,-1,-1.0
9,66,0,0,1,0.580212822
9,67,0,1,1,1.0158098
9,68,0,0,1,1.03672233
9,69,0,1,1,1.137904558
9,70,0,0,1,0.617757519
9,71,0,1,-1,-1.0
9,72,0,0,1,0.7482465970000001
9,73,0,1,1,1.122846222
9,74,0,0,1,0.7422014020000001
9,75,0,1,-1,-1.0
9,76,0,0,1,0.6921182459999999
9,77,0,0,1,0.880004274
9,78,0,1,1,1.113866255
9,79,0,1,-1,-1.0
9,80,0,0,1,0.5877178439999999
9,81,0,0,1,0.602270195
9,82,0,1,1,1.033043533
9,83,0,0,1,1.112028299
9,84,0,0,1,0.631211465
9,85,0,1,1,1.278468421
9,86,0,0,1,0.829221978
9,87,0,1,1,0.96842765
9,88,0,0,1,0.807731035
9,89,0,0,1,0.982029235
9,90,0,1,1,1.357368463
9,91,0,0,1,0.669274457
9,92,0,0,1,0.666544702
9,93,0,1,1,1.413266437
9,94,0,0,1,0.6802839909999999
9,95,0,0,1,0.529395367
9,96,0,1,-1,-1.0
9,97,0,0,1,0.6339949220000001
