Subject,Run,Gain,Loss,Choice,RT
7,2,28,15,1.0,0.8490000000000001
7,2,28,16,1.0,1.385
7,2,30,5,1.0,0.883
7,2,30,9,1.0,1.6219999999999999
7,2,30,12,1.0,2.494
7,2,30,15,1.0,1.024
7,2,30,17,1.0,2.006
7,2,30,18,,
7,2,32,7,1.0,1.01
7,2,32,15,1.0,2.115
7,2,32,18,1.0,1.355
7,2,34,6,1.0,1.103
7,2,34,12,1.0,1.12
7,2,34,18,1.0,1.117
7,2,36,7,1.0,0.622
7,2,36,9,1.0,1.541
7,2,36,13,1.0,1.54
7,2,36,14,1.0,1.764
7,2,36,15,1.0,1.6019999999999999
7,2,36,16,1.0,0.826
7,2,36,18,1.0,2.085
7,2,36,20,,
7,2,38,8,1.0,1.2329999999999999
7,2,38,9,1.0,1.594
7,2,38,18,1.0,1.068
7,2,38,20,1.0,1.6740000000000002
7,2,40,6,1.0,1.062
7,2,40,8,1.0,0.745
7,2,40,9,1.0,0.95
7,2,40,11,1.0,1.088
7,2,40,16,1.0,1.082
7,3,10,5,1.0,1.589
7,3,10,8,1.0,1.6540000000000001
7,3,10,10,0.0,1.044
7,3,10,13,0.0,1.494
7,3,10,19,0.0,1.413
7,3,10,20,0.0,1.2109999999999999
7,3,12,8,1.0,2.5269999999999997
7,3,12,9,,
7,3,12,11,0.0,2.523
7,3,12,16,0.0,2.388
7,3,12,19,0.0,1.429
7,3,14,5,1.0,0.9670000000000001
7,3,14,7,,
7,3,14,10,0.0,1.3090000000000002
7,3,14,11,,
7,3,14,16,0.0,1.537
7,3,14,18,0.0,1.2229999999999999
7,3,14,19,0.0,1.421
7,3,16,11,1.0,2.081
7,3,16,15,0.0,1.0859999999999999
7,3,16,16,0.0,1.051
7,3,16,19,0.0,1.101
7,3,18,6,1.0,0.85
7,3,18,11,0.0,2.363
7,3,18,13,0.0,1.355
7,3,18,15,0.0,2.174
7,3,18,16,0.0,2.3480000000000003
7,3,18,18,0.0,0.732
7,3,18,19,0.0,1.2229999999999999
7,3,20,8,1.0,0.898
7,3,20,11,1.0,1.535
7,3,20,17,1.0,2.617
7,3,20,20,0.0,1.032
7,3,22,5,1.0,1.248
7,3,22,8,1.0,1.107
7,3,22,10,0.0,1.6340000000000001
7,3,22,11,1.0,1.345
7,3,22,12,1.0,1.75
7,3,22,14,0.0,0.7609999999999999
7,3,22,16,1.0,1.5819999999999999
7,3,24,6,1.0,1.265
7,3,24,10,,
7,3,24,19,,
7,3,26,7,1.0,1.245
7,3,26,10,1.0,1.185
7,3,26,11,1.0,1.983
7,3,26,14,1.0,1.777
7,3,26,15,1.0,1.284
7,3,26,17,,
7,3,28,5,1.0,2.182
7,3,28,9,1.0,1.524
7,3,28,17,,
7,3,28,18,,
7,3,28,20,,
7,3,30,7,1.0,0.8370000000000001
7,3,30,8,1.0,0.9740000000000001
7,3,30,10,1.0,1.354
7,3,30,11,0.0,1.069
7,3,30,14,1.0,0.695
7,3,30,20,0.0,1.074
7,3,32,8,1.0,1.249
7,3,32,12,1.0,1.081
7,3,32,13,0.0,1.77
7,3,32,14,1.0,2.5540000000000003
7,3,34,5,1.0,0.9
7,3,34,7,1.0,0.9590000000000001
7,3,34,8,,
7,3,34,11,0.0,1.4369999999999998
7,3,34,14,1.0,0.715
7,3,34,15,1.0,1.137
7,3,36,5,1.0,1.5030000000000001
7,3,36,10,,
7,3,36,11,1.0,1.137
7,3,38,6,1.0,1.1159999999999999
7,3,38,11,,
7,3,38,13,1.0,0.985
7,3,38,15,1.0,1.39
7,3,38,16,1.0,1.341
7,3,38,17,1.0,1.796
7,3,38,19,,
7,3,40,12,1.0,0.9890000000000001
7,3,40,14,1.0,1.2429999999999999
7,3,40,17,1.0,1.11
7,3,40,18,1.0,1.385
7,3,40,20,,
8,1,10,6,0.0,1.432
8,1,10,7,0.0,1.026
8,1,10,11,0.0,1.122
8,1,10,12,0.0,1.296
8,1,10,15,0.0,1.044
8,1,12,6,1.0,1.3630000000000002
8,1,12,14,0.0,1.271
8,1,12,15,0.0,1.24
8,1,12,17,0.0,1.285
8,1,14,6,1.0,1.537
8,1,14,12,0.0,1.12
8,1,14,14,0.0,1.179
8,1,14,17,0.0,0.807
8,1,14,20,0.0,1.084
8,1,16,5,1.0,0.915
8,1,16,10,1.0,0.828
8,1,16,12,0.0,1.048
8,1,16,13,0.0,1.254
8,1,16,18,0.0,1.555
8,1,16,20,0.0,1.0290000000000001
8,1,18,5,1.0,0.887
8,1,18,7,1.0,1.368
8,1,18,8,1.0,1.369
8,1,18,12,0.0,0.7709999999999999
8,1,18,14,0.0,1.357
8,1,18,17,0.0,0.8440000000000001
8,1,18,20,0.0,0.9440000000000001
8,1,20,6,1.0,0.8240000000000001
8,1,20,12,0.0,1.18
8,1,20,15,0.0,0.9329999999999999
8,1,20,16,0.0,0.981
8,1,20,18,0.0,0.9329999999999999
8,1,22,7,1.0,0.767
8,1,22,9,1.0,1.818
8,1,22,20,0.0,1.047
8,1,24,7,1.0,0.937
8,1,24,9,1.0,1.331
8,1,24,12,1.0,1.238
8,1,24,13,1.0,1.367
8,1,24,14,1.0,1.129
8,1,24,18,1.0,1.068
8,1,26,5,1.0,1.0070000000000001
8,1,26,9,1.0,1.7280000000000002
8,1,26,13,1.0,0.892
8,1,26,16,1.0,0.968
8,1,26,18,1.0,1.391
8,1,28,7,1.0,1.185
8,1,28,12,1.0,1.188
8,1,28,13,1.0,1.2570000000000001
8,1,28,19,1.0,1.012
8,1,30,6,1.0,0.727
8,1,30,13,1.0,1.12
8,1,30,16,1.0,0.9640000000000001
8,1,30,19,1.0,1.186
8,1,32,5,1.0,0.835
8,1,32,6,1.0,0.792
8,1,32,9,1.0,0.871
8,1,32,10,1.0,0.9740000000000001
8,1,32,11,1.0,0.905
8,1,32,16,1.0,1.186
8,1,32,17,1.0,0.813
8,1,32,19,1.0,1.117
8,1,32,20,1.0,1.236
8,1,34,9,1.0,1.033
8,1,34,10,1.0,0.9990000000000001
8,1,34,13,1.0,2.049
8,1,34,16,1.0,1.0859999999999999
8,1,34,17,1.0,1.301
8,1,34,19,1.0,1.026
8,1,34,20,1.0,1.206
8,1,36,6,1.0,0.773
8,1,36,8,1.0,0.775
8,1,36,12,1.0,1.36
8,1,36,17,1.0,1.097
8,1,36,19,1.0,1.6340000000000001
8,1,38,5,1.0,0.6970000000000001
8,1,38,7,1.0,0.722
8,1,38,10,1.0,0.8170000000000001
8,1,38,12,1.0,1.537
8,1,38,14,1.0,1.486
8,1,40,5,1.0,0.7559999999999999
8,1,40,7,1.0,0.792
8,1,40,10,1.0,0.768
8,1,40,13,1.0,1.912
8,1,40,15,1.0,1.16
8,1,40,19,1.0,0.92
8,2,10,9,0.0,2.155
8,2,10,14,0.0,1.501
8,2,10,16,0.0,2.199
8,2,10,17,0.0,2.123
8,2,10,18,0.0,1.9609999999999999
8,2,12,5,1.0,2.015
8,2,12,7,0.0,1.306
8,2,12,10,0.0,1.057
8,2,12,12,0.0,1.6569999999999998
8,2,12,13,0.0,1.857
8,2,12,18,0.0,1.379
8,2,12,20,0.0,1.955
8,2,14,8,1.0,1.238
8,2,14,9,1.0,1.771
8,2,14,13,1.0,1.764
8,2,14,15,0.0,1.829
8,2,16,6,1.0,1.001
8,2,16,7,1.0,1.294
8,2,16,8,1.0,1.425
8,2,16,9,1.0,1.2670000000000001
8,2,16,14,1.0,1.4080000000000001
8,2,16,17,0.0,1.4780000000000002
8,2,18,9,1.0,1.3530000000000002
8,2,18,10,1.0,1.3619999999999999
8,2,20,5,,
8,2,20,7,1.0,0.993
8,2,20,9,1.0,1.069
8,2,20,10,1.0,1.1440000000000001
8,2,20,13,1.0,1.081
8,2,20,14,1.0,2.562
8,2,20,19,,
8,2,22,6,1.0,0.745
8,2,22,13,1.0,1.033
8,2,22,15,0.0,1.425
8,2,22,17,1.0,2.239
8,2,22,18,,
8,2,22,19,1.0,1.63
8,2,24,5,1.0,0.722
8,2,24,8,1.0,1.08
8,2,24,11,1.0,1.301
8,2,24,15,1.0,1.653
8,2,24,16,0.0,1.0659999999999998
8,2,24,17,,
8,2,24,20,0.0,1.39
8,2,26,6,1.0,0.802
8,2,26,8,1.0,0.8859999999999999
8,2,26,12,1.0,1.837
8,2,26,19,0.0,1.686
8,2,26,20,0.0,2.296
8,2,28,6,1.0,1.12
8,2,28,8,1.0,0.753
8,2,28,10,1.0,1.041
8,2,28,11,1.0,0.973
8,2,28,14,1.0,1.265
8,2,28,15,1.0,2.887
8,2,28,16,1.0,1.433
8,2,30,5,1.0,0.7859999999999999
8,2,30,9,1.0,0.938
8,2,30,12,1.0,1.7180000000000002
8,2,30,15,1.0,1.1159999999999999
8,2,30,17,1.0,1.318
8,2,30,18,1.0,1.462
8,2,32,7,1.0,0.99
8,2,32,15,1.0,1.3530000000000002
8,2,32,18,1.0,1.496
8,2,34,6,1.0,1.338
8,2,34,12,1.0,1.0090000000000001
8,2,34,18,,
8,2,36,7,1.0,0.741
8,2,36,9,1.0,0.909
8,2,36,13,1.0,1.66
8,2,36,14,1.0,1.163
8,2,36,15,1.0,1.306
8,2,36,16,1.0,1.465
8,2,36,18,1.0,1.58
8,2,36,20,1.0,1.7409999999999999
8,2,38,8,1.0,0.892
8,2,38,9,1.0,0.868
8,2,38,18,1.0,1.3780000000000001
8,2,38,20,1.0,1.449
8,2,40,6,1.0,0.848
8,2,40,8,1.0,1.081
8,2,40,9,1.0,0.83
8,2,40,11,1.0,0.649
8,2,40,16,1.0,1.8969999999999998
8,3,10,5,1.0,1.851
8,3,10,8,0.0,1.5290000000000001
8,3,10,10,0.0,1.0759999999999998
8,3,10,13,0.0,1.431
8,3,10,19,0.0,0.7929999999999999
8,3,10,20,0.0,1.0659999999999998
8,3,12,8,0.0,1.077
8,3,12,9,0.0,1.157
8,3,12,11,0.0,1.1440000000000001
8,3,12,16,0.0,1.321
8,3,12,19,0.0,1.0490000000000002
8,3,14,5,1.0,1.581
8,3,14,7,1.0,0.8390000000000001
8,3,14,10,0.0,1.5330000000000001
8,3,14,11,0.0,1.2409999999999999
8,3,14,16,0.0,0.782
8,3,14,18,0.0,0.804
8,3,14,19,0.0,0.934
8,3,16,11,0.0,1.175
8,3,16,15,0.0,1.278
8,3,16,16,0.0,1.125
8,3,16,19,0.0,0.9490000000000001
8,3,18,6,1.0,1.0390000000000001
8,3,18,11,1.0,1.901
8,3,18,13,0.0,0.7929999999999999
8,3,18,15,0.0,1.517
8,3,18,16,0.0,1.187
8,3,18,18,0.0,0.973
8,3,18,19,0.0,1.3940000000000001
8,3,20,8,1.0,1.536
8,3,20,11,1.0,1.374
8,3,20,17,0.0,1.345
8,3,20,20,0.0,1.04
8,3,22,5,1.0,0.838
8,3,22,8,1.0,1.189
8,3,22,10,1.0,1.4069999999999998
8,3,22,11,1.0,1.033
8,3,22,12,1.0,1.3230000000000002
8,3,22,14,1.0,1.2229999999999999
8,3,22,16,1.0,1.198
8,3,24,6,1.0,1.135
8,3,24,10,1.0,1.133
8,3,24,19,0.0,1.081
8,3,26,7,1.0,0.72
8,3,26,10,1.0,1.113
8,3,26,11,1.0,1.1320000000000001
8,3,26,14,0.0,0.9329999999999999
8,3,26,15,1.0,1.0979999999999999
8,3,26,17,1.0,1.499
8,3,28,5,1.0,0.98
8,3,28,9,1.0,1.725
8,3,28,17,1.0,1.229
8,3,28,18,1.0,1.083
8,3,28,20,1.0,0.988
8,3,30,7,1.0,0.789
8,3,30,8,1.0,0.742
8,3,30,10,1.0,1.0290000000000001
8,3,30,11,1.0,1.425
8,3,30,14,1.0,0.857
8,3,30,20,1.0,1.535
8,3,32,8,1.0,0.9790000000000001
8,3,32,12,1.0,1.242
8,3,32,13,1.0,1.459
8,3,32,14,1.0,1.455
8,3,34,5,1.0,0.7290000000000001
8,3,34,7,1.0,0.9670000000000001
8,3,34,8,1.0,0.7979999999999999
8,3,34,11,1.0,1.21
8,3,34,14,1.0,1.07
8,3,34,15,1.0,0.873
8,3,36,5,1.0,1.081
8,3,36,10,1.0,0.8240000000000001
8,3,36,11,1.0,1.121
8,3,38,6,1.0,0.7879999999999999
8,3,38,11,1.0,1.4709999999999999
8,3,38,13,1.0,1.4569999999999999
8,3,38,15,1.0,1.284
8,3,38,16,1.0,1.0290000000000001
8,3,38,17,1.0,1.273
8,3,38,19,1.0,1.249
8,3,40,12,1.0,1.263
8,3,40,14,1.0,1.745
8,3,40,17,1.0,1.413
8,3,40,18,1.0,1.4469999999999998
8,3,40,20,1.0,0.8590000000000001
9,1,10,6,0.0,1.1320000000000001
9,1,10,7,0.0,1.531
9,1,10,11,0.0,1.016
9,1,10,12,0.0,0.97
9,1,10,15,0.0,1.0659999999999998
9,1,12,6,1.0,1.962
9,1,12,14,0.0,0.847
9,1,12,15,0.0,0.9229999999999999
9,1,12,17,0.0,1.026
9,1,14,6,0.0,1.8730000000000002
9,1,14,12,0.0,1.37
9,1,14,14,0.0,0.9640000000000001
9,1,14,17,0.0,1.089
9,1,14,20,0.0,1.297
9,1,16,5,1.0,1.375
9,1,16,10,0.0,1.656
9,1,16,12,0.0,1.936
9,1,16,13,0.0,1.166
9,1,16,18,0.0,1.411
9,1,16,20,0.0,1.161
9,1,18,5,1.0,2.504
9,1,18,7,0.0,1.213
9,1,18,8,1.0,1.7180000000000002
9,1,18,12,0.0,1.126
9,1,18,14,0.0,1.113
9,1,18,17,0.0,1.034
9,1,18,20,0.0,1.399
9,1,20,6,1.0,1.8019999999999998
9,1,20,12,0.0,0.9470000000000001
9,1,20,15,0.0,1.733
9,1,20,16,0.0,1.4
9,1,20,18,0.0,1.001
9,1,22,7,1.0,2.032
9,1,22,9,0.0,1.185
9,1,22,20,0.0,1.1440000000000001
9,1,24,7,0.0,1.255
9,1,24,9,0.0,1.874
9,1,24,12,0.0,1.166
9,1,24,13,0.0,1.137
9,1,24,14,0.0,1.155
9,1,24,18,0.0,1.203
9,1,26,5,1.0,2.131
9,1,26,9,0.0,1.2109999999999999
9,1,26,13,0.0,2.032
9,1,26,16,0.0,1.25
9,1,26,18,0.0,1.208
9,1,28,7,1.0,0.943
9,1,28,12,0.0,1.545
9,1,28,13,0.0,1.2429999999999999
9,1,28,19,0.0,1.4
9,1,30,6,1.0,1.048
9,1,30,13,0.0,2.545
9,1,30,16,0.0,1.47
9,1,30,19,0.0,1.304
9,1,32,5,1.0,1.032
9,1,32,6,1.0,1.28
9,1,32,9,1.0,1.172
9,1,32,10,1.0,1.525
9,1,32,11,0.0,1.15
9,1,32,16,0.0,1.876
9,1,32,17,0.0,1.689
9,1,32,19,0.0,1.419
9,1,32,20,0.0,1.609
9,1,34,9,1.0,1.216
9,1,34,10,1.0,1.636
9,1,34,13,0.0,0.797
9,1,34,16,0.0,1.76
9,1,34,17,0.0,0.802
9,1,34,19,0.0,1.063
9,1,34,20,0.0,1.085
9,1,36,6,1.0,1.2990000000000002
9,1,36,8,1.0,1.871
9,1,36,12,0.0,0.866
9,1,36,17,0.0,1.3969999999999998
9,1,36,19,0.0,0.9990000000000001
9,1,38,5,1.0,0.919
9,1,38,7,1.0,1.297
9,1,38,10,1.0,1.094
9,1,38,12,0.0,1.317
9,1,38,14,0.0,1.844
9,1,40,5,1.0,1.3130000000000002
9,1,40,7,1.0,1.1540000000000001
9,1,40,10,1.0,1.139
9,1,40,13,1.0,1.276
9,1,40,15,1.0,1.6669999999999998
9,1,40,19,0.0,1.386
9,2,10,9,0.0,1.1079999999999999
9,2,10,14,0.0,1.135
9,2,10,16,0.0,1.218
9,2,10,17,0.0,1.113
9,2,10,18,0.0,0.9329999999999999
9,2,12,5,0.0,1.57
9,2,12,7,0.0,1.631
9,2,12,10,0.0,0.885
9,2,12,12,0.0,0.94
9,2,12,13,0.0,1.006
9,2,12,18,0.0,1.9040000000000001
9,2,12,20,0.0,1.287
9,2,14,8,0.0,1.122
9,2,14,9,0.0,1.403
9,2,14,13,0.0,1.035
9,2,14,15,0.0,0.951
9,2,16,6,0.0,1.662
9,2,16,7,1.0,1.239
9,2,16,8,1.0,1.255
9,2,16,9,0.0,1.166
9,2,16,14,0.0,0.972
9,2,16,17,0.0,1.61
9,2,18,9,0.0,1.012
9,2,18,10,0.0,1.024
9,2,20,5,1.0,1.3980000000000001
9,2,20,7,1.0,1.285
9,2,20,9,1.0,1.6219999999999999
9,2,20,10,0.0,1.105
9,2,20,13,0.0,1.459
9,2,20,14,0.0,1.0390000000000001
9,2,20,19,0.0,1.44
9,2,22,6,0.0,1.736
9,2,22,13,0.0,1.4609999999999999
9,2,22,15,0.0,1.331
9,2,22,17,0.0,1.415
9,2,22,18,0.0,1.062
9,2,22,19,0.0,1.6569999999999998
9,2,24,5,1.0,1.301
9,2,24,8,1.0,1.4169999999999998
9,2,24,11,0.0,0.828
9,2,24,15,0.0,1.0070000000000001
9,2,24,16,0.0,1.4480000000000002
9,2,24,17,0.0,1.005
9,2,24,20,0.0,0.863
9,2,26,6,1.0,2.106
9,2,26,8,0.0,1.266
9,2,26,12,0.0,1.0859999999999999
9,2,26,19,0.0,1.318
9,2,26,20,0.0,1.044
9,2,28,6,1.0,1.589
9,2,28,8,1.0,1.43
9,2,28,10,0.0,1.037
9,2,28,11,0.0,0.763
9,2,28,14,0.0,1.1909999999999998
9,2,28,15,0.0,0.9159999999999999
9,2,28,16,0.0,1.645
9,2,30,5,1.0,1.216
9,2,30,9,1.0,1.143
9,2,30,12,0.0,1.305
9,2,30,15,0.0,0.98
9,2,30,17,0.0,1.517
9,2,30,18,0.0,1.444
9,2,32,7,1.0,1.5590000000000002
9,2,32,15,0.0,1.486
9,2,32,18,0.0,0.909
9,2,34,6,0.0,1.349
9,2,34,12,0.0,1.013
9,2,34,18,0.0,1.114
9,2,36,7,1.0,1.3519999999999999
9,2,36,9,1.0,1.705
9,2,36,13,0.0,1.218
9,2,36,14,0.0,1.139
9,2,36,15,1.0,2.0780000000000003
9,2,36,16,0.0,1.5819999999999999
9,2,36,18,0.0,2.224
9,2,36,20,0.0,1.806
9,2,38,8,1.0,1.276
9,2,38,9,1.0,1.8630000000000002
9,2,38,18,0.0,1.4180000000000001
9,2,38,20,0.0,1.325
9,2,40,6,1.0,1.475
9,2,40,8,1.0,1.4040000000000001
9,2,40,9,1.0,1.197
9,2,40,11,1.0,1.5819999999999999
9,2,40,16,0.0,1.7269999999999999
9,3,10,5,0.0,0.9740000000000001
9,3,10,8,0.0,1.112
9,3,10,10,0.0,2.655
9,3,10,13,0.0,1.339
9,3,10,19,0.0,1.6380000000000001
9,3,10,20,0.0,1.719
9,3,12,8,0.0,1.6269999999999998
9,3,12,9,0.0,1.217
9,3,12,11,0.0,1.149
9,3,12,16,0.0,2.076
9,3,12,19,0.0,0.9470000000000001
9,3,14,5,0.0,2.049
9,3,14,7,1.0,2.661
9,3,14,10,0.0,2.135
9,3,14,11,0.0,0.9129999999999999
9,3,14,16,0.0,1.749
9,3,14,18,0.0,1.111
9,3,14,19,0.0,1.5
9,3,16,11,0.0,2.5180000000000002
9,3,16,15,0.0,1.24
9,3,16,16,0.0,1.1320000000000001
9,3,16,19,0.0,2.048
9,3,18,6,,
9,3,18,11,0.0,1.156
9,3,18,13,0.0,1.611
9,3,18,15,0.0,1.247
9,3,18,16,0.0,1.6219999999999999
9,3,18,18,0.0,2.577
9,3,18,19,0.0,1.81
9,3,20,8,1.0,1.7369999999999999
9,3,20,11,0.0,1.617
9,3,20,17,0.0,2.218
9,3,20,20,0.0,1.1179999999999999
9,3,22,5,1.0,2.501
9,3,22,8,0.0,1.8259999999999998
9,3,22,10,1.0,1.641
9,3,22,11,0.0,2.169
9,3,22,12,0.0,1.489
9,3,22,14,0.0,2.0580000000000003
9,3,22,16,0.0,1.8430000000000002
9,3,24,6,1.0,1.455
9,3,24,10,1.0,1.89
9,3,24,19,0.0,1.635
9,3,26,7,1.0,1.696
9,3,26,10,0.0,1.6380000000000001
9,3,26,11,0.0,2.376
9,3,26,14,0.0,1.8030000000000002
9,3,26,15,0.0,2.023
9,3,26,17,1.0,1.4469999999999998
9,3,28,5,1.0,1.568
9,3,28,9,1.0,1.751
9,3,28,17,,
9,3,28,18,1.0,2.8689999999999998
9,3,28,20,0.0,1.4769999999999999
9,3,30,7,1.0,2.051
9,3,30,8,1.0,1.444
9,3,30,10,1.0,2.169
9,3,30,11,1.0,1.4680000000000002
9,3,30,14,1.0,1.869
9,3,30,20,0.0,2.049
9,3,32,8,1.0,1.9769999999999999
9,3,32,12,0.0,1.901
9,3,32,13,0.0,1.835
9,3,32,14,0.0,1.851
9,3,34,5,1.0,2.206
9,3,34,7,1.0,2.0780000000000003
9,3,34,8,1.0,1.291
9,3,34,11,1.0,2.0180000000000002
9,3,34,14,1.0,1.3419999999999999
9,3,34,15,1.0,2.08
9,3,36,5,1.0,1.5730000000000002
9,3,36,10,1.0,1.2229999999999999
9,3,36,11,0.0,2.313
9,3,38,6,1.0,1.899
9,3,38,11,1.0,1.9280000000000002
9,3,38,13,1.0,1.6640000000000001
9,3,38,15,0.0,2.1519999999999997
9,3,38,16,1.0,0.001
9,3,38,17,1.0,2.301
9,3,38,19,1.0,1.906
9,3,40,12,1.0,2.113
9,3,40,14,1.0,1.58
9,3,40,17,1.0,2.395
9,3,40,18,1.0,1.4880000000000002
9,3,40,20,,
10,1,10,6,1.0,1.746
10,1,10,7,0.0,1.9580000000000002
10,1,10,11,0.0,1.8430000000000002
10,1,10,12,0.0,1.61
10,1,10,15,0.0,2.653
10,1,12,6,1.0,2.7230000000000003
10,1,12,14,0.0,2.057
10,1,12,15,0.0,1.626
10,1,12,17,0.0,2.54
10,1,14,6,1.0,2.485
10,1,14,12,0.0,2.287
10,1,14,14,0.0,1.973
10,1,14,17,0.0,2.762
10,1,14,20,0.0,2.4619999999999997
10,1,16,5,1.0,1.341
10,1,16,10,1.0,1.358
10,1,16,12,1.0,1.6980000000000002
10,1,16,13,0.0,2.472
10,1,16,18,0.0,1.8880000000000001
10,1,16,20,0.0,1.9980000000000002
10,1,18,5,1.0,1.7919999999999998
10,1,18,7,1.0,1.33
10,1,18,8,1.0,2.2030000000000003
10,1,18,12,1.0,2.926
10,1,18,14,1.0,2.103
10,1,18,17,0.0,2.697
10,1,18,20,0.0,2.569
10,1,20,6,1.0,1.47
10,1,20,12,1.0,1.7009999999999998
10,1,20,15,,
10,1,20,16,1.0,1.8780000000000001
10,1,20,18,,
10,1,22,7,1.0,1.6780000000000002
10,1,22,9,1.0,1.94
10,1,22,20,0.0,1.777
10,1,24,7,1.0,1.411
10,1,24,9,1.0,2.0340000000000003
10,1,24,12,1.0,2.289
10,1,24,13,1.0,1.4040000000000001
10,1,24,14,1.0,2.218
10,1,24,18,,
10,1,26,5,1.0,1.137
10,1,26,9,1.0,1.4340000000000002
10,1,26,13,1.0,2.478
10,1,26,16,1.0,1.945
10,1,26,18,1.0,1.785
10,1,28,7,1.0,1.36
10,1,28,12,1.0,1.7819999999999998
10,1,28,13,1.0,1.5859999999999999
10,1,28,19,1.0,2.318
10,1,30,6,1.0,1.2890000000000001
10,1,30,13,1.0,1.577
10,1,30,16,1.0,1.4669999999999999
10,1,30,19,1.0,1.857
10,1,32,5,1.0,1.2109999999999999
10,1,32,6,1.0,1.218
10,1,32,9,1.0,1.456
10,1,32,10,1.0,2.362
10,1,32,11,1.0,2.603
10,1,32,16,1.0,1.7919999999999998
10,1,32,17,1.0,2.32
10,1,32,19,1.0,2.1430000000000002
10,1,32,20,1.0,1.848
10,1,34,9,1.0,1.46
10,1,34,10,1.0,1.6
10,1,34,13,1.0,2.082
10,1,34,16,1.0,2.728
10,1,34,17,1.0,2.191
10,1,34,19,1.0,1.629
10,1,34,20,1.0,1.784
10,1,36,6,1.0,1.857
10,1,36,8,1.0,1.265
10,1,36,12,1.0,1.45
10,1,36,17,1.0,2.41
10,1,36,19,1.0,1.7790000000000001
10,1,38,5,1.0,1.067
10,1,38,7,1.0,1.1159999999999999
10,1,38,10,1.0,1.276
10,1,38,12,1.0,1.44
10,1,38,14,1.0,1.8630000000000002
10,1,40,5,1.0,1.5019999999999998
10,1,40,7,1.0,1.124
10,1,40,10,1.0,1.265
10,1,40,13,1.0,1.3219999999999998
10,1,40,15,1.0,1.681
10,1,40,19,1.0,1.6840000000000002
10,2,10,9,0.0,1.655
10,2,10,14,0.0,2.029
10,2,10,16,0.0,1.624
10,2,10,17,0.0,2.416
10,2,10,18,0.0,1.776
10,2,12,5,1.0,1.6380000000000001
10,2,12,7,1.0,1.4969999999999999
10,2,12,10,0.0,1.881
10,2,12,12,0.0,1.538
10,2,12,13,0.0,1.275
10,2,12,18,0.0,1.755
10,2,12,20,0.0,1.6019999999999999
10,2,14,8,1.0,1.899
10,2,14,9,1.0,2.205
10,2,14,13,0.0,1.9480000000000002
10,2,14,15,0.0,1.821
10,2,16,6,1.0,1.4369999999999998
10,2,16,7,1.0,1.2890000000000001
10,2,16,8,1.0,1.755
10,2,16,9,1.0,2.9
10,2,16,14,0.0,2.529
10,2,16,17,0.0,1.611
10,2,18,9,1.0,2.08
10,2,18,10,1.0,1.474
10,2,20,5,1.0,1.306
10,2,20,7,1.0,1.6369999999999998
10,2,20,9,1.0,1.686
10,2,20,10,1.0,1.621
10,2,20,13,1.0,1.969
10,2,20,14,1.0,1.992
10,2,20,19,0.0,1.7469999999999999
10,2,22,6,1.0,1.409
10,2,22,13,1.0,1.636
10,2,22,15,1.0,1.541
10,2,22,17,1.0,2.336
10,2,22,18,0.0,2.199
10,2,22,19,0.0,2.559
10,2,24,5,1.0,1.3969999999999998
10,2,24,8,1.0,1.32
10,2,24,11,1.0,1.9240000000000002
10,2,24,15,1.0,2.693
10,2,24,16,1.0,1.609
10,2,24,17,1.0,1.287
10,2,24,20,0.0,1.685
10,2,26,6,1.0,1.307
10,2,26,8,1.0,2.062
10,2,26,12,1.0,1.635
10,2,26,19,1.0,1.791
10,2,26,20,1.0,1.848
10,2,28,6,1.0,1.37
10,2,28,8,1.0,1.415
10,2,28,10,1.0,1.61
10,2,28,11,1.0,2.8360000000000003
10,2,28,14,1.0,2.717
10,2,28,15,1.0,1.926
10,2,28,16,1.0,1.2790000000000001
10,2,30,5,1.0,1.6269999999999998
10,2,30,9,1.0,2.494
10,2,30,12,1.0,1.524
10,2,30,15,1.0,1.83
10,2,30,17,1.0,1.605
10,2,30,18,1.0,1.5290000000000001
10,2,32,7,1.0,1.244
10,2,32,15,1.0,1.49
10,2,32,18,1.0,1.5919999999999999
10,2,34,6,1.0,1.3530000000000002
10,2,34,12,1.0,1.679
10,2,34,18,1.0,1.268
10,2,36,7,1.0,1.7380000000000002
10,2,36,9,1.0,1.4369999999999998
10,2,36,13,1.0,1.604
10,2,36,14,1.0,2.8760000000000003
10,2,36,15,1.0,1.9569999999999999
10,2,36,16,1.0,1.84
10,2,36,18,1.0,2.437
10,2,36,20,1.0,1.7169999999999999
10,2,38,8,1.0,1.2930000000000001
10,2,38,9,1.0,1.577
10,2,38,18,1.0,1.828
10,2,38,20,1.0,2.516
10,2,40,6,1.0,1.75
10,2,40,8,1.0,1.1440000000000001
10,2,40,9,1.0,1.2209999999999999
10,2,40,11,1.0,1.088
10,2,40,16,1.0,2.2
10,3,10,5,1.0,2.166
10,3,10,8,0.0,2.787
10,3,10,10,0.0,2.1180000000000003
10,3,10,13,0.0,1.474
10,3,10,19,1.0,1.735
10,3,10,20,0.0,1.598
10,3,12,8,1.0,2.009
10,3,12,9,0.0,2.176
10,3,12,11,0.0,1.797
10,3,12,16,0.0,2.175
10,3,12,19,0.0,2.986
10,3,14,5,1.0,1.729
10,3,14,7,1.0,1.5659999999999998
10,3,14,10,1.0,1.527
10,3,14,11,0.0,2.1790000000000003
10,3,14,16,0.0,1.913
